"Step","Name: architecture-4 - accuracy","Name: architecture-4 - accuracy__MIN","Name: architecture-4 - accuracy__MAX","Name: architecture-1 - accuracy","Name: architecture-1 - accuracy__MIN","Name: architecture-1 - accuracy__MAX","Name: architecture-2 - accuracy","Name: architecture-2 - accuracy__MIN","Name: architecture-2 - accuracy__MAX","Name: architecture-5 - accuracy","Name: architecture-5 - accuracy__MIN","Name: architecture-5 - accuracy__MAX","Name: architecture-baseline - accuracy","Name: architecture-baseline - accuracy__MIN","Name: architecture-baseline - accuracy__MAX","Name: architecture-7 - accuracy","Name: architecture-7 - accuracy__MIN","Name: architecture-7 - accuracy__MAX","Name: architecture-6 - accuracy","Name: architecture-6 - accuracy__MIN","Name: architecture-6 - accuracy__MAX"
"13","0.995173316252859","0.9946721196174622","0.995618462562561","0.9933483030485071","0.992328941822052","0.9940715432167053","0.9928157746791839","0.9922606945037842","0.9934300184249878","0.9710628986358643","0.9706807136535645","0.9715315103530884","0.9687424898147583","0.9687424898147583","0.9687424898147583","0.9389702015452914","0.938044548034668","0.9399964213371277","0.9775675620351519","0.9757264852523804","0.9783972501754761"
"14","0.9954731276160792","0.9949905872344971","0.9959233403205872","0.9938106044479038","0.9931024312973022","0.9946175217628479","0.9934486508369446","0.9930205345153809","0.9938758611679077","0.9718527436256409","0.9711902737617493","0.9725961685180664","0.9680918455123901","0.9680918455123901","0.9680918455123901","0.9393215510580275","0.9378762245178223","0.9405879378318787","0.9784512179238456","0.9766865372657776","0.979211688041687"
"15","0.9956625449030023","0.9952317476272583","0.9960552453994751","0.994272320166878","0.9932161569595337","0.9949724078178406","0.9937835216522217","0.9934208989143372","0.9941852688789368","0.9725020110607148","0.9718317985534668","0.9731649160385132","0.9691701531410217","0.9691701531410217","0.9691701531410217","0.9403569036059909","0.9385177493095398","0.9416617155075073","0.9792136379650661","0.9775464534759521","0.9800443053245544"
"16","0.9960097733296847","0.9956457614898682","0.9964556694030762","0.9946398709131323","0.9940942525863647","0.9952954649925232","0.9941593468189239","0.9936620593070984","0.9946084022521973","0.9730980336666107","0.9723641276359558","0.9737518429756165","0.9697206616401672","0.9697206616401672","0.9697206616401672","0.9407138095961677","0.9387133717536926","0.9419528841972351","0.9799796427999224","0.9782425761222839","0.9805812239646912"
"17","0.9961673335025185","0.9959051012992859","0.9964374303817749","0.9948709270228511","0.9942308068275452","0.9956730604171753","0.9945178747177124","0.9942262172698975","0.9948950409889221","0.9737031817436218","0.9733924269676208","0.9741203784942627","0.9699618220329285","0.9699618220329285","0.9699618220329285","0.9412511984507242","0.9400737881660461","0.9427400231361389","0.9805997269494193","0.9790114760398865","0.981090784072876"
"18","0.9963500562467074","0.996023416519165","0.996742308139801","0.9951654802197996","0.9947994947433472","0.9958459734916687","0.9948231697082519","0.9944810271263123","0.9953181743621826","0.9740749001502991","0.9735743999481201","0.9746299982070923","0.970512330532074","0.970512330532074","0.970512330532074","0.9416556424564786","0.9397280216217041","0.9427491426467896","0.9810883311124948","0.9797030687332153","0.9816595315933228"
"19","0.9965145682033739","0.9961053133010864","0.9967787265777588","0.9953547845716062","0.9947312474250793","0.995773196220398","0.9948695778846741","0.9944946765899658","0.9951907992362976","0.9746854782104493","0.9741840958595276","0.9750348925590515","0.970917284488678","0.970917284488678","0.970917284488678","0.9423446853955587","0.9407517313957214","0.9437637329101562","0.9816752626345708","0.9801990389823914","0.9824011325836182"
"20","0.9966189767185011","0.9961917400360107","0.9970790147781372","0.995577140994694","0.9951862692832947","0.9960461854934692","0.9951453089714051","0.9948177337646484","0.995582103729248","0.9751777827739716","0.9749985337257385","0.9755217432975769","0.9713813662528992","0.9713813662528992","0.9713813662528992","0.9424645039770339","0.9404286742210388","0.9435589909553528","0.9821001520523658","0.9808359742164612","0.9827606081962585"
"21","0.996777029413926","0.9964465498924255","0.9972109198570251","0.9957454826520837","0.9952089786529541","0.9961780905723572","0.9953832507133484","0.9951635003089905","0.9955911636352539","0.9756573438644409","0.9752169251441956","0.9765136241912842","0.9709264039993286","0.9709264039993286","0.9709264039993286","0.9429543680614896","0.9412112832069397","0.9442869424819946","0.9825680943635794","0.9813865423202515","0.9831973910331726"
"22","0.9968754429566232","0.9964966177940369","0.9971290230751038","0.9959051220313363","0.9954546689987183","0.9963328242301941","0.9954919993877411","0.9951225519180298","0.9958414435386658","0.9758698284626007","0.9754717350006104","0.9764362573623657","0.9707261919975281","0.9707261919975281","0.9707261919975281","0.9435493813620673","0.9418755173683167","0.9446099996566772","0.9829891278193548","0.981932520866394","0.9835158586502075"
"23","0.9969389124920494","0.9965648651123047","0.9973474144935608","0.9959490402885105","0.9954683184623718","0.9966467618942261","0.9956298530101776","0.9951999187469482","0.996027946472168","0.9765368223190307","0.9759266972541809","0.9769685864448547","0.971668004989624","0.971668004989624","0.971668004989624","0.9434861938158671","0.9419074058532715","0.9445189833641052","0.9833163573191717","0.982250988483429","0.9837933778762817"
"24","0.9970627144763344","0.9967286586761475","0.9974111318588257","0.9961393345957217","0.995400071144104","0.996614933013916","0.995677630106608","0.9953727722167969","0.9960507154464722","0.9767006218433381","0.9762952327728271","0.9772961735725403","0.9715315103530884","0.9715315103530884","0.9715315103530884","0.9437005387412177","0.9416252970695496","0.9451059699058533","0.9836554985779983","0.9828470349311829","0.9840982556343079"
"25","0.997129521871868","0.9968469738960266","0.9974339008331299","0.996184836263242","0.9955729842185974","0.9966467618942261","0.9958414170477126","0.9954364895820618","0.9960734844207764","0.9771264791488647","0.976800262928009","0.9775874018669128","0.9719364643096924","0.9719364643096924","0.9719364643096924","0.944158567322625","0.9412749409675598","0.9457884430885315","0.9839596381554236","0.9831109046936035","0.9845031499862671"
"26","0.99722841538881","0.9968833327293396","0.9975703954696655","0.996337556320688","0.9960188865661621","0.9968150854110718","0.9959966209199693","0.9957094788551331","0.9962645769119263","0.9774868309497833","0.9769231081008911","0.9782425761222839","0.9724960923194885","0.9724960923194885","0.9724960923194885","0.9444396495819092","0.9423214197158813","0.9461933374404907","0.9843610754379859","0.9830836057662964","0.9848535060882568"
"27","0.997217407352046","0.9966922402381897","0.9975385069847107","0.9964154958724976","0.9957959055900574","0.996837854385376","0.9961285591125488","0.9958732724189758","0.9963783025741577","0.9777766704559326","0.9774099588394165","0.9782152771949768","0.9721093773841858","0.9721093773841858","0.9721093773841858","0.9445670445760092","0.9428492188453674","0.9459476470947266","0.9845434198012719","0.983629584312439","0.9851492643356323"
"28","0.9973055281137165","0.9970061779022217","0.9975749254226685","0.9964471511218859","0.9960961937904358","0.9969379305839539","0.9962286684248183","0.9958459734916687","0.9964510798454285","0.9779591262340546","0.9774008393287659","0.9786930084228516","0.9724369645118713","0.9724369645118713","0.9724369645118713","0.9447530772950914","0.942676305770874","0.9458793997764587","0.9846772104501724","0.9836523532867432","0.9852584600448608"
"29","0.9973895737999364","0.9971244931221008","0.9976977705955505","0.9965895906738613","0.9960871338844299","0.9969334006309509","0.9963530235820346","0.9959096908569336","0.9966922402381897","0.9782352924346924","0.9777011275291443","0.9787066578865051","0.9728964567184448","0.9728964567184448","0.9728964567184448","0.9448102050357394","0.9422941207885742","0.9464709162712097","0.9851060410340627","0.9839526414871216","0.9855905771255493"
"30","0.9974219108882704","0.9971927404403687","0.9977068901062012","0.9966625830401545","0.9963691830635071","0.997056245803833","0.9962933858235677","0.9961144328117371","0.9964147210121155","0.9785883724689484","0.978178858757019","0.9792662858963013","0.9728737473487854","0.9728737473487854","0.9728737473487854","0.9453556802537706","0.9428810477256775","0.946871280670166","0.9853138079245886","0.9842984080314636","0.9858954548835754"
"31","0.9975500169553255","0.9972609877586365","0.9978752136230469","0.9967320198598115","0.9963145852088928","0.997151792049408","0.9964490930239359","0.9962827563285828","0.9966968297958374","0.9786011040210724","0.9780423641204834","0.9790615439414978","0.9727281332015991","0.9727281332015991","0.9727281332015991","0.9455841779708862","0.9430676102638245","0.9472079873085022","0.9854825337727865","0.9845440983772278","0.9860910773277283"
"32","0.9975445932812161","0.9973428845405579","0.9977705478668213","0.9968520921209584","0.9963464736938477","0.9972155094146729","0.9964708222283257","0.9962554574012756","0.9966695308685303","0.9791934967041016","0.9785565137863159","0.979525625705719","0.9727463126182556","0.9727463126182556","0.9727463126182556","0.9455533358785841","0.9431676864624023","0.9471169710159302","0.9857843468586603","0.9846487641334534","0.9862321019172668"
"33","0.9975746704472436","0.9971426725387573","0.9977841973304749","0.9967818700748942","0.9962782263755798","0.9971017241477966","0.9966285626093546","0.9963510036468506","0.9969606995582581","0.9793545484542847","0.9788431525230408","0.9796257019042969","0.9731512665748596","0.9731512665748596","0.9731512665748596","0.9459102551142374","0.9436636567115784","0.9476174712181091","0.9859462479750315","0.9849627017974854","0.9865233302116394"
"34","0.9976393845346239","0.9974247813224792","0.997870683670044","0.9969343879948491","0.9965603351593018","0.997279167175293","0.9966927634345161","0.996523916721344","0.9968105554580688","0.9795688569545746","0.9789068698883057","0.9801990389823914","0.9728919267654419","0.9728919267654419","0.9728919267654419","0.9458782747387886","0.943709135055542","0.9476902484893799","0.9861449201901754","0.9852539300918579","0.9867417216300964"
"35","0.9976282583342658","0.9969834685325623","0.9980025887489319","0.996879984503207","0.9964237809181213","0.9972882866859436","0.9966856903500028","0.9964829683303833","0.9968469738960266","0.9798431992530823","0.9794073104858398","0.9804810881614685","0.9729647636413574","0.9729647636413574","0.9729647636413574","0.9458128660917282","0.9434361457824707","0.9472398161888123","0.9864243517319361","0.9853585362434387","0.987064778804779"
"36","0.9976977739069197","0.9974293112754822","0.9980025887489319","0.9969773137051127","0.9965057373046875","0.9974111318588257","0.9967286437749863","0.9964101314544678","0.9969379305839539","0.9800506889820099","0.9791116118431091","0.9805675745010376","0.9735152721405029","0.9735152721405029","0.9735152721405029","0.9461359232664108","0.9434816241264343","0.9479222893714905","0.9866457730531693","0.9854404330253601","0.9870874881744385"
"37","0.9977389673391978","0.9975021481513977","0.9980844855308533","0.9969785032065018","0.9964920878410339","0.9974247813224792","0.9968793764710426","0.9966922402381897","0.9970835447311401","0.9803127646446228","0.9799487590789795","0.9807586669921875","0.9738974571228027","0.9738974571228027","0.9738974571228027","0.9467626586556435","0.9440685510635376","0.9503428339958191","0.986737921833992","0.985849916934967","0.9873377680778503"
"38","0.9977950851122538","0.9974748492240906","0.997998058795929","0.997091065282407","0.9966877102851868","0.9974202513694763","0.9967679008841515","0.9964693188667297","0.9971336126327515","0.9805234193801879","0.9799988269805908","0.9809770584106445","0.973233163356781","0.973233163356781","0.973233163356781","0.9470942318439484","0.9441322684288025","0.9520626664161682","0.9869987765947977","0.9858908653259277","0.9876607656478882"
"39","0.9978739519913992","0.9977205395698547","0.9980799555778503","0.9970825573672419","0.9966740608215332","0.9973656535148621","0.9969516023993492","0.9967604875564575","0.9970835447311401","0.9806740283966064","0.9803764820098877","0.9808860421180725","0.9738473892211914","0.9738473892211914","0.9738473892211914","0.9472085386514664","0.9441231489181519","0.9520263075828552","0.9871675024429957","0.9858772158622742","0.9878700971603394"
"40","0.9978491829501258","0.9976295232772827","0.9980390071868896","0.9971134170241978","0.9966831803321838","0.9975203275680542","0.9969106465578079","0.9966740608215332","0.9971153736114502","0.9809984266757965","0.9803628325462341","0.9818187355995178","0.9739930033683777","0.9739930033683777","0.9739930033683777","0.947469599545002","0.9449967741966248","0.9525540471076965","0.9873293936252594","0.9865596890449524","0.9877517819404602"
"41","0.9979568554295434","0.9976977705955505","0.9981072545051575","0.9972570331200309","0.9969106316566467","0.9975703954696655","0.9969811663031578","0.996651291847229","0.9972245693206787","0.9811185419559478","0.9806767702102661","0.9815912842750549","0.9738473892211914","0.9738473892211914","0.9738473892211914","0.9477050378918648","0.9442687630653381","0.952977180480957","0.9875110238790512","0.9864141345024109","0.9880748391151428"
"42","0.9979186852773031","0.9976886510848999","0.9981072545051575","0.9971763180649799","0.9967741370201111","0.9976067543029785","0.9970255345106125","0.9967877864837646","0.9972882866859436","0.9813082695007325","0.9808177947998047","0.9821645617485046","0.9743615388870239","0.9743615388870239","0.9743615388870239","0.9478142485022545","0.9444689750671387","0.953036367893219","0.9875466575225195","0.9864231944084167","0.9880247712135315"
"43","0.9979470041063097","0.9976977705955505","0.9980799555778503","0.9973165781601615","0.9969561696052551","0.9978479146957397","0.9971250668168068","0.9969698190689087","0.9972473382949829","0.9815962672233581","0.981218159198761","0.9819507002830505","0.974043071269989","0.974043071269989","0.974043071269989","0.9480218440294266","0.9449694752693176","0.9537779688835144","0.9878886491060257","0.9868872761726379","0.9886025786399841"
"44","0.9980615046289232","0.9978342652320862","0.9982300996780396","0.9972220192784849","0.9966467618942261","0.997715950012207","0.9971955791115761","0.9970517158508301","0.9973929524421692","0.9816413164138794","0.9810816645622253","0.9821417927742004","0.974261462688446","0.974261462688446","0.974261462688446","0.9488140866160393","0.9447055459022522","0.9542784690856934","0.9880808840195338","0.9868872761726379","0.9888119101524353"
"45","0.9980117148823209","0.997775137424469","0.9982392191886902","0.9972293351007544","0.9968742728233337","0.9977796673774719","0.9970846772193909","0.996869683265686","0.9972336888313293","0.9818683505058289","0.9814229011535645","0.9823920726776123","0.9740021228790283","0.9740021228790283","0.9740021228790283","0.9490677267313004","0.9445281028747559","0.9541601538658142","0.9881259997685751","0.9867690205574036","0.9887527227401733"
"46","0.9980572031603919","0.9978479146957397","0.9982619285583496","0.9973076737445333","0.996833324432373","0.9976340532302856","0.9971546456217766","0.9968606233596802","0.9974293112754822","0.9820967495441437","0.9816640615463257","0.9825649261474609","0.9740749001502991","0.9740749001502991","0.9740749001502991","0.9492940828204155","0.9451286792755127","0.9543057680130005","0.9883023053407669","0.9873650670051575","0.9889847636222839"
"47","0.9980961349275377","0.9979252815246582","0.9982619285583496","0.9973413037217181","0.9969106316566467","0.9977387189865112","0.9971933141350746","0.997056245803833","0.9973110556602478","0.9821636319160462","0.9818369746208191","0.9825376272201538","0.974297821521759","0.974297821521759","0.974297821521759","0.9494146630167961","0.9453470706939697","0.954192042350769","0.9884524593750635","0.9872968196868896","0.9889938831329346"
"48","0.9980523950523801","0.9979252815246582","0.9981936812400818","0.9973571248676466","0.9970289468765259","0.9977432489395142","0.9972245991230011","0.9971108436584473","0.9974247813224792","0.9824279963970184","0.9816731810569763","0.9829789996147156","0.9748483896255493","0.9748483896255493","0.9748483896255493","0.9502427354454994","0.9450695514678955","0.9550610184669495","0.9885737846295038","0.9874060153961182","0.9891167283058167"
"49","0.9981628523932563","0.9979343414306641","0.9983938932418823","0.9974303115969119","0.9969925284385681","0.9976431727409363","0.9972484707832336","0.9971017241477966","0.9974384307861328","0.982520341873169","0.9816958904266357","0.9832610487937927","0.97488933801651","0.97488933801651","0.97488933801651","0.9504110738635063","0.9455108642578125","0.9551520347595215","0.9887451678514481","0.9877336025238037","0.9894489049911499"
