"Step","Name: architecture-1 - accuracy","Name: architecture-1 - accuracy__MIN","Name: architecture-1 - accuracy__MAX","Name: architecture-4 - accuracy","Name: architecture-4 - accuracy__MIN","Name: architecture-4 - accuracy__MAX","Name: architecture-2 - accuracy","Name: architecture-2 - accuracy__MIN","Name: architecture-2 - accuracy__MAX","Name: architecture-5 - accuracy","Name: architecture-5 - accuracy__MIN","Name: architecture-5 - accuracy__MAX","Name: architecture-baseline - accuracy","Name: architecture-baseline - accuracy__MIN","Name: architecture-baseline - accuracy__MAX","Name: architecture-6 - accuracy","Name: architecture-6 - accuracy__MIN","Name: architecture-6 - accuracy__MAX","Name: architecture-7 - accuracy","Name: architecture-7 - accuracy__MIN","Name: architecture-7 - accuracy__MAX"
"10","0.9500716858439975","0.940153956413269","0.9572911858558655","0.9648927748203278","0.959449052810669","0.9691708087921143","0.91766277551651","0.912813663482666","0.9219850897789001","0.8243494563632541","0.8230445981025696","0.825591504573822","0.814937949180603","0.8127954602241516","0.8181580901145935","0.8325141072273254","0.830800473690033","0.8332603573799133","0.7624978763716561","0.7615270018577576","0.7635645270347595"
"11","0.9564661383628845","0.9482247233390808","0.9628074169158936","0.968331253528595","0.9640974998474121","0.971605122089386","0.9241685390472412","0.918624222278595","0.9284714460372925","0.8259228269259135","0.8254097700119019","0.8271964192390442","0.8158577680587769","0.8145309686660767","0.8181709051132202","0.8342905586416071","0.8328790068626404","0.8351110816001892","0.763471680028098","0.7620645761489868","0.7648956179618835"
"12","0.9614015420277914","0.953943133354187","0.9669464230537415","0.9715216755867004","0.9666751027107239","0.9749378561973572","0.9306988716125488","0.9252384901046753","0.9352571964263916","0.827441586388482","0.8267305493354797","0.8282510042190552","0.8174413442611694","0.8158236145973206","0.8190590739250183","0.8357328339056536","0.8341255784034729","0.8366801738739014","0.7642139877591815","0.7632138729095459","0.7652462720870972"
"13","0.9655064675543044","0.9590650796890259","0.970954954624176","0.9732791721820832","0.9691682457923889","0.9762433171272278","0.9357066988945008","0.9305499196052551","0.940491795539856","0.8286719587114122","0.827989935874939","0.8292544484138489","0.8178803622722626","0.8165326714515686","0.8192280530929565","0.8371499722654169","0.8358277678489685","0.8380188941955566","0.765086122921535","0.7637821435928345","0.7657633423805237"
"14","0.9686870508723788","0.963012158870697","0.9727211594581604","0.9754183232784271","0.9717023968696594","0.9785342812538147","0.9406023979187011","0.9355413317680359","0.9449610710144043","0.8300925956832038","0.8295385837554932","0.8312663435935974","0.8185894191265106","0.8170113563537598","0.8201674818992615","0.8383914448998191","0.8369898796081543","0.8392808437347412","0.7658785283565521","0.7652385830879211","0.766423761844635"
"15","0.9711648424466451","0.9659199714660645","0.9748994708061218","0.9766592681407928","0.973064124584198","0.979599118232727","0.9445945262908936","0.9396112561225891","0.9492639303207397","0.8311648236380683","0.8302732110023499","0.8318653106689453","0.8187225162982941","0.8169063925743103","0.8205386400222778","0.8395877534692938","0.8381468653678894","0.8403328657150269","0.7663452525933584","0.7648060321807861","0.7670355439186096"
"16","0.9732427597045898","0.9691733717918396","0.976222813129425","0.978116250038147","0.9746127724647522","0.9808226227760315","0.9485016703605652","0.9436044096946716","0.9526325464248657","0.8323260810640123","0.831553041934967","0.8329609036445618","0.8192984163761139","0.817712664604187","0.8208841681480408","0.8405453129248186","0.8393857479095459","0.8415564298629761","0.7660069366296133","0.7643503546714783","0.7670457363128662"
"17","0.9748391707738241","0.9708013534545898","0.9778380393981934","0.9794004678726196","0.9758901000022888","0.9815547466278076","0.9515251994132996","0.9469090104103088","0.9552639126777649","0.8332293762101067","0.8324515223503113","0.8342791199684143","0.8200663626194","0.8187749981880188","0.8213577270507812","0.8415333737026561","0.8402458429336548","0.8423960208892822","0.766392191251119","0.7652513980865479","0.767493724822998"
"18","0.9760328597492642","0.9725752472877502","0.9789540767669678","0.9802293002605438","0.9770752191543579","0.9823200702667236","0.9549535512924194","0.9494277834892273","0.9581794142723083","0.8340140647358365","0.8326690793037415","0.8354514837265015","0.8199306726455688","0.8182451128959656","0.8216162323951721","0.842465341091156","0.8412799835205078","0.8434659242630005","0.7671008010705312","0.7650389671325684","0.7686942219734192"
"19","0.9772071838378906","0.9743005037307739","0.9798089861869812","0.9813604414463043","0.9786648154258728","0.9834412336349487","0.9573385715484619","0.9520617127418518","0.9598509073257446","0.8347654938697815","0.8342535495758057","0.8352876901626587","0.8205232620239258","0.818631649017334","0.8224148750305176","0.8433291153474287","0.8418891429901123","0.8442261815071106","0.7677270670731863","0.7670457363128662","0.7694672346115112"
"20","0.9784961342811584","0.9754804968833923","0.9809327125549316","0.9819448232650757","0.9788260459899902","0.9837432503700256","0.9592122733592987","0.9543552398681641","0.9620343446731567","0.8354458146625094","0.8349549174308777","0.8362117409706116","0.8205322027206421","0.8188952803611755","0.8221691250801086","0.844117050821131","0.8426954746246338","0.8451681733131409","0.7676545480887095","0.7661575675010681","0.768858015537262"
"21","0.9793618983692594","0.9770291447639465","0.9811528325080872","0.9825806498527527","0.9796989560127258","0.9841681718826294","0.9610162228345871","0.9562724232673645","0.9634831547737122","0.836333175500234","0.8354463577270508","0.8372433185577393","0.8213884234428406","0.8190258145332336","0.8237510323524475","0.8447562781247225","0.8434684872627258","0.8457364439964294","0.7679600020249685","0.7665722370147705","0.7695491313934326"
"22","0.9803806675804986","0.9774566292762756","0.9825401902198792","0.9832425892353058","0.9807074666023254","0.9845751523971558","0.963120311498642","0.9586478471755981","0.9661580324172974","0.8371423284212748","0.8367441296577454","0.8382672071456909","0.8213193416595459","0.8199729323387146","0.8226657509803772","0.8454934792085127","0.8441545367240906","0.8466246128082275","0.7685555617014567","0.7669766545295715","0.7703682780265808"
"23","0.9810424910651313","0.9785240292549133","0.9827091693878174","0.9837227940559388","0.9812987446784973","0.9854173064231873","0.9644129872322083","0.9600710868835449","0.9667442440986633","0.8376619418462118","0.8364599943161011","0.8385410904884338","0.8217647075653076","0.8203338384628296","0.8231955766677856","0.8461601571603254","0.8447688221931458","0.8471493721008301","0.7683460811773936","0.7668845057487488","0.7704347968101501"
"24","0.9817782706684537","0.9791665077209473","0.9838610291481018","0.9842792689800263","0.9818874597549438","0.9856323599815369","0.9658169746398926","0.9614584445953369","0.9681239128112793","0.8383196517825127","0.8372125625610352","0.8389148116111755","0.8221230506896973","0.820126473903656","0.8241196274757385","0.8468270843679254","0.8455188274383545","0.8478737473487854","0.768776555856069","0.7671686410903931","0.7702838182449341"
"25","0.9822904931174384","0.9800547361373901","0.9838226437568665","0.9848411321640015","0.9824813604354858","0.9863644242286682","0.9670097976922989","0.9633065462112427","0.9693986177444458","0.839142918586731","0.8385180234909058","0.839495837688446","0.8221768438816071","0.8204004168510437","0.8239532709121704","0.8474321094426241","0.8461843729019165","0.8484522700309753","0.7690227230389913","0.767854630947113","0.7702377438545227"
"26","0.9829383823606703","0.9803414344787598","0.9845444560050964","0.9852368593215942","0.983139157295227","0.9864463210105896","0.9676830023527145","0.963713526725769","0.9701076745986938","0.8394024074077606","0.8387765884399414","0.8398004174232483","0.8223879933357239","0.8205949068069458","0.824181079864502","0.8480776223269376","0.8470674753189087","0.8489437103271484","0.7695662279923757","0.7684100866317749","0.7711515426635742"
"27","0.9833937287330627","0.9815111756324768","0.9846212267875671","0.9856720089912414","0.9832799434661865","0.9868097901344299","0.9690524488687515","0.9653491973876953","0.9708986282348633","0.8403175100684166","0.8398823738098145","0.8411238193511963","0.8223470449447632","0.8206921815872192","0.8240019083023071","0.8484520370310004","0.8471468091011047","0.8493686318397522","0.7695960799853007","0.7682667374610901","0.771612286567688"
"28","0.9837830927636888","0.9814753532409668","0.9854480624198914","0.986023461818695","0.9841912388801575","0.9874164462089539","0.9698805212974548","0.9661810994148254","0.9721810817718506","0.8409324735403061","0.8405888080596924","0.8411878347396851","0.8231085538864136","0.8215778470039368","0.8246392607688904","0.8490088961341165","0.8477099537849426","0.849808931350708","0.7719574173291525","0.7680184245109558","0.7845721244812012"
"29","0.9842878431081772","0.9823558926582336","0.9854633808135986","0.9864373683929444","0.9846698641777039","0.987273097038269","0.9706688970327377","0.9674097299575806","0.9725522398948669","0.8414169028401375","0.8403943181037903","0.8419505953788757","0.8230573832988739","0.8217877745628357","0.8243269920349121","0.8494438203898343","0.8482833504676819","0.8502926826477051","0.7745350400606791","0.7686353325843811","0.7870601415634155"
"30","0.9845700562000275","0.9828703999519348","0.9859036803245544","0.9868021190166474","0.9849386811256409","0.9878669381141663","0.9712281972169876","0.9672024250030518","0.9737168550491333","0.8418255363191877","0.8414693474769592","0.8423396944999695","0.8233542740345001","0.8217518925666809","0.8249566555023193","0.8499571518464522","0.8487440943717957","0.8507636785507202","0.7750346263249716","0.7684792280197144","0.7873084545135498"
"31","0.9850135371088982","0.9829983711242676","0.9863286018371582","0.9869116842746735","0.9848285913467407","0.9880256652832031","0.9722386598587036","0.969163179397583","0.9740291833877563","0.8423532162393842","0.8419147729873657","0.8430384993553162","0.8228346705436707","0.8208048343658447","0.8248645067214966","0.8504751324653625","0.8492201566696167","0.8512192964553833","0.7754049201806387","0.7680261135101318","0.7888058423995972"
"32","0.9854493215680122","0.983738124370575","0.9865052103996277","0.987204772233963","0.9854096174240112","0.9884224534034729","0.9726187735795975","0.9697135090827942","0.9743056297302246","0.8428596683910915","0.8420683741569519","0.8438294529914856","0.8230535387992859","0.8218594193458557","0.8242476582527161","0.8509328636256132","0.8497142195701599","0.8515776991844177","0.7755128641923269","0.7675116062164307","0.7888801097869873"
"33","0.985687367618084","0.9842654466629028","0.9871348738670349","0.9874844352404276","0.9857603311538696","0.988501787185669","0.9734615534543991","0.9709165692329407","0.9749045968055725","0.8430911302566528","0.8423243165016174","0.8436041474342346","0.8230381906032562","0.8209456205368042","0.8251307606697083","0.8512800444256176","0.8500853776931763","0.851925790309906","0.7763067980607351","0.7693546414375305","0.7897401452064514"
"34","0.98597501963377","0.983768880367279","0.9871041774749756","0.9877978563308716","0.9861417412757874","0.9885836839675903","0.9742275476455688","0.9714745879173279","0.975449800491333","0.8437098605292184","0.843261182308197","0.8441340327262878","0.8233990967273712","0.8218517303466797","0.8249464631080627","0.8517019531943582","0.8506101369857788","0.8524608016014099","0.7763178845246633","0.7688119411468506","0.7899782061576843"
"35","0.9863356128334999","0.9849591255187988","0.9875418543815613","0.9879130348563194","0.9859395027160645","0.9887705445289612","0.9745449423789978","0.9717330932617188","0.976143479347229","0.8441120982170105","0.8429667949676514","0.8446997404098511","0.8234784603118896","0.8217442631721497","0.8252126574516296","0.8521673408421603","0.8509761691093445","0.8527525663375854","0.7762398223082224","0.7686481475830078","0.79034423828125"
"36","0.9863791242241859","0.9855197072029114","0.9869096279144287","0.9882710799574852","0.9866613149642944","0.9890828132629395","0.9747183471918106","0.9735760688781738","0.9756699204444885","0.8443088190896171","0.8437168002128601","0.8449633717536926","0.8234016299247742","0.8219413161277771","0.8248619437217712","0.8524870872497559","0.8513728976249695","0.8530623316764832","0.7763806084791819","0.7693597674369812","0.790280282497406"
"37","0.9867502972483635","0.9855914115905762","0.9877133965492249","0.9883625954389572","0.986832857131958","0.9894539713859558","0.9752475917339325","0.9731588363647461","0.9766247272491455","0.8448778220585415","0.8441468477249146","0.8457978367805481","0.8237996697425842","0.821767270565033","0.8258320689201355","0.852849152955142","0.8517747521400452","0.8534641861915588","0.7764889597892761","0.7691140174865723","0.7902008891105652"
"38","0.9869518652558327","0.9858447909355164","0.9879795908927917","0.9885718449950218","0.9866357445716858","0.9895051717758179","0.9761697351932526","0.9741699695587158","0.9776102304458618","0.8452709146908352","0.8446024656295776","0.8458874225616455","0.8239763081073761","0.8223534226417542","0.825599193572998","0.853192150592804","0.8520281910896301","0.8537329435348511","0.7770508229732513","0.7700483202934265","0.7904236316680908"
"39","0.9871432185173035","0.9859241247177124","0.9883046746253967","0.988712303340435","0.9873268604278564","0.9893004298210144","0.9768205285072327","0.9753243923187256","0.9783627390861511","0.8454457180840629","0.8447995781898499","0.8461869359016418","0.8240620791912079","0.8219234347343445","0.8262007236480713","0.8534979278391058","0.8523967862129211","0.8540554642677307","0.7772116561730703","0.7696131467819214","0.7904722690582275"
"40","0.987457737326622","0.9861903786659241","0.9882944226264954","0.9888937324285507","0.9874676465988159","0.9896024465560913","0.9767885357141495","0.9749736785888672","0.9782859683036804","0.8461042727742877","0.8454778790473938","0.8468524217605591","0.8241772353649139","0.8230138421058655","0.8253406286239624","0.853866761380976","0.8528165817260742","0.854656994342804","0.7773481706778208","0.7695542573928833","0.7911761403083801"
"41","0.9875745177268982","0.9866459965705872","0.988212525844574","0.9891241043806076","0.9877799153327942","0.9897637367248535","0.977455347776413","0.975334644317627","0.9790334105491638","0.8466092773846218","0.8462585806846619","0.8472722172737122","0.8240211009979248","0.8227604627609253","0.8252817392349243","0.8541460037231445","0.8531697988510132","0.854644238948822","0.7770410080750784","0.7704962491989136","0.790981650352478"
"42","0.9877668172121048","0.986940324306488","0.9886271953582764","0.9891973733901978","0.9876519441604614","0.9900017380714417","0.9775769263505936","0.9757185578346252","0.9785803556442261","0.8469277790614537","0.8461126685142517","0.8477150797843933","0.8238252997398376","0.8219695091247559","0.8256810903549194","0.8544673540375449","0.8532901406288147","0.8551894426345825","0.7775380114714304","0.7704757452011108","0.7907871007919312"
"43","0.9878583401441574","0.9868200421333313","0.9890009164810181","0.9893896728754044","0.9883610010147095","0.9899915456771851","0.9780869334936142","0.9762740135192871","0.9795376658439636","0.8472056814602443","0.8464863896369934","0.8476587533950806","0.824182391166687","0.8229524493217468","0.8254123330116272","0.8547100587324663","0.8535486459732056","0.855445384979248","0.7790350218613943","0.7698870301246643","0.7907256484031677"
"44","0.9881821200251579","0.9870555400848389","0.9892235994338989","0.9894351065158844","0.9883788824081421","0.9900811314582825","0.9786782413721085","0.9775359630584717","0.9798269271850586","0.8474865215165275","0.8468345403671265","0.8483037948608398","0.8245458602905273","0.8234131932258606","0.8256785273551941","0.8550761125304482","0.8539556264877319","0.8557142019271851","0.7802811761697134","0.770637035369873","0.7916368842124939"
"45","0.98834627866745","0.9871399998664856","0.9891826510429382","0.9895781353116035","0.9884122014045715","0.9900964498519897","0.978722408413887","0.9772646427154541","0.9798346161842346","0.8477044786725726","0.8471212387084961","0.848096489906311","0.8246725499629974","0.8225812911987305","0.8267638087272644","0.8553178798068654","0.8542090654373169","0.8560136556625366","0.7800601820151011","0.7697871923446655","0.7909534573554993"
"46","0.9883155450224876","0.9874266982078552","0.9894130229949951","0.9895627796649933","0.9882688522338867","0.9901553392410278","0.979025736451149","0.9773516654968262","0.9805692434310913","0.8480767267090934","0.8468652367591858","0.8490691781044006","0.8250513970851898","0.8239200115203857","0.8261827826499939","0.8555675690824335","0.8544880747795105","0.8562747240066528","0.7806062499682108","0.7699689269065857","0.7917802333831787"
"47","0.9884387478232384","0.9876647591590881","0.989274799823761","0.9898923337459564","0.988552987575531","0.9905700087547302","0.978840783238411","0.9777765870094299","0.9801520109176636","0.8486742292131696","0.8477534651756287","0.849555492401123","0.8243909776210785","0.8231443762779236","0.8256375789642334","0.8558091141960837","0.8548259735107422","0.8565511703491211","0.7804100016752878","0.7701916694641113","0.7919312715530396"
"48","0.9886947125196457","0.9878183603286743","0.989679217338562","0.9899166598916054","0.9887347221374512","0.9906468391418457","0.9794467985630035","0.9779915809631348","0.9806843996047974","0.8488011275018964","0.8475896716117859","0.849808931350708","0.8231507837772369","0.8200010657310486","0.8263005018234253","0.8560439131476663","0.854961633682251","0.8567636609077454","0.7802965342998505","0.7703861594200134","0.7915729284286499"
"49","0.9887247830629349","0.987879753112793","0.9896817803382874","0.9902225360274315","0.9892645478248596","0.9911459684371948","0.9795677363872528","0.9780965447425842","0.9805410504341125","0.8487151861190796","0.8476536273956299","0.8496297597885132","0.8241196572780609","0.8223355412483215","0.8259037733078003","0.856274046681144","0.8552124500274658","0.8570554852485657","0.7805798053741455","0.7700841426849365","0.7919210195541382"
